hod_id,hod_name,hod_role,faculty_id,faculty_name,department,reports_to,student_id,student_name,semester,section,feedback_text,risk_label,help_needed,faculty_access_rule,hod_access_rule
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0487,Student 487,8,A,I am totally lost and failing. This is impossible.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0488,Student 488,2,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0489,Student 489,6,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0490,Student 490,4,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0491,Student 491,8,C,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0492,Student 492,6,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0493,Student 493,2,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0494,Student 494,8,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0495,Student 495,2,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0496,Student 496,2,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0497,Student 497,6,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0498,Student 498,4,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0499,Student 499,8,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0500,Student 500,8,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
